日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-11-23,301338,59.0,55.74,59.81,54.4,27912,156512125.0,8.94,-7.87,-4.76,16.76
2022-11-24,301338,55.48,55.7,56.7,55.05,8875,49645517.0,2.96,-0.07,-0.04,5.33
2022-11-25,301338,55.75,54.37,56.59,53.81,9642,52698666.0,4.99,-2.39,-1.33,5.79
2022-11-28,301338,53.0,52.66,54.21,52.02,10018,53075159.0,4.03,-3.15,-1.71,6.01
2022-11-29,301338,52.6,53.38,53.63,52.55,8642,45866679.0,2.05,1.37,0.72,5.19
2022-11-30,301338,53.39,52.45,53.39,51.5,7825,40944345.0,3.54,-1.74,-0.93,4.7
2022-12-01,301338,53.25,54.88,55.09,53.17,10669,57900172.0,3.66,4.63,2.43,6.41
2022-12-02,301338,54.8,55.72,55.98,54.46,7896,43826049.0,2.77,1.53,0.84,4.74
2022-12-05,301338,55.78,55.03,56.06,54.55,5379,29590628.0,2.71,-1.24,-0.69,3.23
2022-12-06,301338,55.14,55.67,56.35,54.53,5806,32193723.0,3.31,1.16,0.64,3.49
2022-12-07,301338,55.29,55.83,55.85,54.66,5902,32699043.0,2.14,0.29,0.16,3.54
2022-12-08,301338,55.88,55.75,56.99,54.88,9886,55363332.0,3.78,-0.14,-0.08,5.94
2022-12-09,301338,55.75,53.8,56.0,53.68,8044,44099746.0,4.16,-3.5,-1.95,4.83
2022-12-12,301338,53.78,53.88,54.52,53.18,5076,27325675.0,2.49,0.15,0.08,3.05
2022-12-13,301338,53.92,52.34,54.27,52.25,4983,26403948.0,3.75,-2.86,-1.54,2.99
2022-12-14,301338,53.3,52.85,54.79,52.52,7170,38426380.0,4.34,0.97,0.51,4.3
2022-12-15,301338,52.05,54.99,55.57,51.6,12068,65654151.0,7.51,4.05,2.14,7.25
2022-12-16,301338,54.02,53.42,54.8,52.65,8813,46996262.0,3.91,-2.86,-1.57,5.29
2022-12-19,301338,52.86,52.13,53.87,51.9,4479,23606454.0,3.69,-2.41,-1.29,2.69
2022-12-20,301338,51.95,53.85,54.56,51.65,8838,47401821.0,5.58,3.3,1.72,5.31
2022-12-21,301338,53.92,51.51,54.0,50.5,10338,53617211.0,6.5,-4.35,-2.34,6.21
2022-12-22,301338,51.67,49.88,52.35,49.6,9163,46506465.0,5.34,-3.16,-1.63,5.5
2022-12-23,301338,49.35,50.3,50.56,48.7,7868,38965297.0,3.73,0.84,0.42,4.72
2022-12-26,301338,50.8,51.91,52.4,50.01,6153,31889867.0,4.75,3.2,1.61,3.69
2022-12-27,301338,51.94,52.33,53.37,51.87,6972,36581059.0,2.89,0.81,0.42,4.19
2022-12-28,301338,52.11,51.13,52.59,50.79,6314,32380909.0,3.44,-2.29,-1.2,3.79
2022-12-29,301338,51.0,51.65,52.76,50.89,6673,34685254.0,3.66,1.02,0.52,4.01
2022-12-30,301338,51.75,50.96,52.68,50.52,6520,33548692.0,4.18,-1.34,-0.69,3.91
2023-01-03,301338,50.97,52.8,52.8,50.55,8883,46218089.0,4.42,3.61,1.84,5.28
2023-01-04,301338,52.74,54.88,56.52,52.65,20238,111769067.0,7.33,3.94,2.08,12.03
2023-01-05,301338,54.22,54.21,54.8,53.2,11775,63452555.0,2.92,-1.22,-0.67,7.0
2023-01-06,301338,53.93,54.02,54.5,53.36,9319,50215164.0,2.1,-0.35,-0.19,5.54
2023-01-09,301338,54.2,54.49,54.99,53.82,7703,41881648.0,2.17,0.87,0.47,4.58
2023-01-10,301338,54.44,54.75,55.69,53.6,8295,45444120.0,3.84,0.48,0.26,4.93
2023-01-11,301338,54.45,54.38,55.8,54.32,10739,59062475.0,2.7,-0.68,-0.37,6.39
2023-01-12,301338,54.25,54.78,55.68,54.25,8336,45898831.0,2.63,0.74,0.4,4.96
2023-01-13,301338,54.6,55.28,56.15,54.6,8433,46635648.0,2.83,0.91,0.5,5.01
2023-01-16,301338,55.04,55.53,55.8,54.87,8042,44601492.0,1.68,0.45,0.25,4.78
2023-01-17,301338,55.58,57.58,57.95,55.28,15561,88705257.0,4.81,3.69,2.05,9.25
2023-01-18,301338,57.55,56.57,58.15,56.11,10420,59000351.0,3.54,-1.75,-1.01,6.2
2023-01-19,301338,56.55,56.25,56.58,55.43,7741,43396164.0,2.03,-0.57,-0.32,4.6
2023-01-20,301338,56.31,56.28,57.42,56.02,6073,34333449.0,2.49,0.05,0.03,3.61
2023-01-30,301338,56.8,56.69,57.33,56.33,8761,49746035.0,1.78,0.73,0.41,5.21
2023-01-31,301338,56.3,56.56,56.88,55.4,10689,59908718.0,2.61,-0.23,-0.13,6.36
2023-02-01,301338,56.69,57.68,57.92,56.6,10800,62004936.0,2.33,1.98,1.12,6.42
2023-02-02,301338,57.68,58.17,59.41,57.35,13455,78562262.0,3.57,0.85,0.49,8.0
2023-02-03,301338,57.75,57.22,58.56,56.68,8121,46598322.0,3.23,-1.63,-0.95,4.83
2023-02-06,301338,57.12,56.38,57.12,56.12,5931,33544883.0,1.75,-1.47,-0.84,3.53
2023-02-07,301338,56.49,58.05,58.29,56.18,10708,61528501.0,3.74,2.96,1.67,6.37
2023-02-08,301338,58.01,56.79,58.6,56.7,8773,50196082.0,3.27,-2.17,-1.26,5.22
2023-02-09,301338,56.56,58.9,58.98,56.25,13668,79603088.0,4.81,3.72,2.11,8.13
2023-02-10,301338,58.62,60.2,60.58,58.4,19551,116541790.0,3.7,2.21,1.3,11.63
2023-02-13,301338,59.9,60.05,60.28,58.9,14572,86860715.0,2.29,-0.25,-0.15,8.67
2023-02-14,301338,60.19,59.18,60.35,58.98,10176,60521706.0,2.28,-1.45,-0.87,6.05
2023-02-15,301338,59.13,58.65,59.27,58.54,9175,53950369.0,1.23,-0.9,-0.53,5.47
2023-02-16,301338,58.54,56.74,59.31,56.59,17899,103970921.0,4.64,-3.26,-1.91,10.12
2023-02-17,301338,56.74,56.02,57.68,55.76,9675,54700774.0,3.38,-1.27,-0.72,5.47
2023-02-20,301338,55.73,55.48,56.33,54.6,13227,73130749.0,3.09,-0.96,-0.54,7.48
2023-02-21,301338,55.44,55.48,55.85,54.76,8458,46758050.0,1.96,0.0,0.0,4.78
2023-02-22,301338,55.22,55.33,55.94,54.87,8116,45025624.0,1.93,-0.27,-0.15,4.59
2023-02-23,301338,55.59,55.8,56.42,55.01,10694,59469482.0,2.55,0.85,0.47,6.04
2023-02-24,301338,55.93,56.03,56.9,55.56,11204,62951932.0,2.4,0.41,0.23,6.33
2023-02-27,301338,56.05,53.64,56.08,53.51,13474,73439911.0,4.59,-4.27,-2.39,7.61
2023-02-28,301338,53.84,53.99,54.16,52.85,9775,52315072.0,2.44,0.65,0.35,5.52
2023-03-01,301338,54.0,55.16,55.66,53.9,9991,54834442.0,3.26,2.17,1.17,5.65
2023-03-02,301338,55.16,53.5,55.16,53.44,12329,66701424.0,3.12,-3.01,-1.66,6.97
2023-03-03,301338,53.66,53.86,54.8,53.42,7617,41185939.0,2.58,0.67,0.36,4.3
2023-03-06,301338,53.98,54.59,54.8,53.61,8405,45689223.0,2.21,1.36,0.73,4.75
2023-03-07,301338,54.8,53.36,54.8,53.35,7262,39116934.0,2.66,-2.25,-1.23,4.1
2023-03-08,301338,53.18,53.93,54.13,52.94,4941,26518869.0,2.23,1.07,0.57,2.79
2023-03-09,301338,53.98,55.57,56.8,53.54,20783,115267859.0,6.04,3.04,1.64,11.75
2023-03-10,301338,55.1,57.2,57.75,54.92,27035,153232719.0,5.09,2.93,1.63,15.28
2023-03-13,301338,57.1,57.03,57.1,55.62,16429,92704212.0,2.59,-0.3,-0.17,9.29
2023-03-14,301338,56.46,58.71,59.28,55.68,28283,162637371.0,6.31,2.95,1.68,15.98
2023-03-15,301338,58.0,57.61,58.69,57.12,19332,111879725.0,2.67,-1.87,-1.1,10.93
2023-03-16,301338,57.01,57.68,58.18,56.5,13742,78700422.0,2.92,0.12,0.07,7.77
2023-03-17,301338,58.36,57.31,58.47,57.01,19517,112673192.0,2.53,-0.64,-0.37,11.03
2023-03-20,301338,58.47,59.06,60.38,57.36,30609,182008149.0,5.27,3.05,1.75,17.3
2023-03-21,301338,58.99,59.85,60.2,57.88,17993,106638467.0,3.93,1.34,0.79,10.17
2023-03-22,301338,59.72,59.53,60.18,58.69,16802,99783159.0,2.49,-0.53,-0.32,9.5
2023-03-23,301338,58.96,58.95,59.96,57.4,21303,124652514.0,4.3,-0.97,-0.58,12.04
2023-03-24,301338,58.71,57.5,59.13,57.35,15990,92801086.0,3.02,-2.46,-1.45,9.04
2023-03-27,301338,57.77,57.0,58.15,56.25,14496,82945070.0,3.3,-0.87,-0.5,8.19
2023-03-28,301338,57.16,55.77,57.16,55.33,12001,67282039.0,3.21,-2.16,-1.23,6.78
2023-03-29,301338,55.63,56.57,57.16,55.62,9611,54219533.0,2.76,1.43,0.8,5.43
2023-03-30,301338,56.53,55.63,56.54,55.1,8378,46786579.0,2.55,-1.66,-0.94,4.74
2023-03-31,301338,55.6,55.78,56.14,55.42,6591,36791450.0,1.29,0.27,0.15,3.73
2023-04-03,301338,55.78,57.07,57.55,55.78,10647,60633777.0,3.17,2.31,1.29,6.02
2023-04-04,301338,57.09,58.59,59.68,56.51,22144,129614241.0,5.55,2.66,1.52,12.51
2023-04-06,301338,58.39,61.0,61.5,58.25,26012,156251337.0,5.55,4.11,2.41,14.7
2023-04-07,301338,60.62,60.59,62.44,60.05,23023,140374948.0,3.92,-0.67,-0.41,13.01
2023-04-10,301338,60.56,60.8,62.8,60.18,20591,126555881.0,4.32,0.35,0.21,11.64
2023-04-11,301338,60.9,59.85,61.01,59.25,12746,76213330.0,2.89,-1.56,-0.95,7.2
2023-04-12,301338,60.0,63.28,63.96,59.74,28656,179006355.0,7.05,5.73,3.43,16.2
2023-04-13,301338,63.3,60.68,63.5,60.66,22460,138625509.0,4.49,-4.11,-2.6,12.69
2023-04-14,301338,61.41,62.72,63.58,59.92,22508,139580863.0,6.03,3.36,2.04,12.72
2023-04-17,301338,62.5,63.49,65.55,62.28,22584,144236374.0,5.21,1.23,0.77,12.76
2023-04-18,301338,62.75,61.8,63.07,60.89,15587,96202589.0,3.43,-2.66,-1.69,8.81
2023-04-19,301338,61.28,61.26,62.85,60.33,15273,93814541.0,4.08,-0.87,-0.54,8.63
2023-04-20,301338,61.3,61.85,63.6,61.14,17017,105986121.0,4.02,0.96,0.59,9.62
2023-04-21,301338,61.1,58.38,61.53,57.58,22343,132381363.0,6.39,-5.61,-3.47,12.63
2023-04-24,301338,58.59,58.25,59.42,57.77,9449,55060493.0,2.83,-0.22,-0.13,5.34
2023-04-25,301338,58.08,51.41,58.08,50.14,27747,146525091.0,13.63,-11.74,-6.84,15.68
2023-04-26,301338,51.0,50.95,51.99,49.71,14399,72871372.0,4.43,-0.89,-0.46,8.14
2023-04-27,301338,48.4,47.65,49.59,46.67,18595,89626928.0,5.73,-6.48,-3.3,10.51
2023-04-28,301338,47.59,49.12,49.2,47.59,10008,48873707.0,3.38,3.08,1.47,5.66
2023-05-04,301338,49.35,47.23,49.35,46.78,12281,58454559.0,5.23,-3.85,-1.89,6.94
2023-05-05,301338,47.6,45.93,47.78,45.11,13043,59934360.0,5.65,-2.75,-1.3,7.37
2023-05-08,301338,45.91,45.8,46.3,45.25,7262,33246518.0,2.29,-0.28,-0.13,4.1
2023-05-09,301338,45.99,43.81,45.99,43.81,13464,60144334.0,4.76,-4.34,-1.99,7.61
2023-05-10,301338,43.95,43.9,44.23,43.18,6716,29367383.0,2.4,0.21,0.09,3.8
2023-05-11,301338,44.2,44.38,44.88,43.9,6337,28121615.0,2.23,1.09,0.48,3.58
2023-05-12,301338,44.5,43.86,45.3,43.53,8511,37666769.0,3.99,-1.17,-0.52,4.81
2023-05-15,301338,43.88,44.84,44.89,43.5,6554,29033722.0,3.17,2.23,0.98,3.7
2023-05-16,301338,44.51,45.03,45.29,44.33,6929,31058972.0,2.14,0.42,0.19,3.92
2023-05-17,301338,45.03,46.7,46.88,44.8,11362,52454974.0,4.62,3.71,1.67,6.42
2023-05-18,301338,46.51,47.11,47.55,46.35,8608,40472767.0,2.57,0.88,0.41,4.86
2023-05-19,301338,46.83,48.36,48.6,46.73,14005,67330078.0,3.97,2.65,1.25,7.92
2023-05-22,301338,47.92,50.05,50.23,47.54,17009,83346351.0,5.56,3.49,1.69,9.61
2023-05-23,301338,50.0,48.55,50.0,48.48,10245,50107337.0,3.04,-3.0,-1.5,5.79
2023-05-24,301338,48.02,50.69,50.69,48.02,15270,76273991.0,5.5,4.41,2.14,8.63
2023-05-25,301338,50.0,49.65,50.3,48.9,11450,56774875.0,2.76,-2.05,-1.04,6.47
2023-05-26,301338,49.61,51.04,52.0,49.01,14793,74994017.0,6.02,2.8,1.39,8.36
2023-05-29,301338,50.91,50.19,50.91,49.31,11958,59837003.0,3.13,-1.67,-0.85,6.77
2023-05-30,301338,50.45,50.2,50.49,49.69,7665,38369050.0,1.59,0.02,0.01,4.34
2023-05-31,301338,50.25,50.27,51.16,49.8,7016,35344707.0,2.71,0.14,0.07,3.97
2023-06-01,301338,50.67,50.97,51.85,50.12,9678,49355450.0,3.44,1.39,0.7,5.48
2023-06-02,301338,51.25,50.89,51.62,50.7,7594,38695140.0,1.8,-0.16,-0.08,4.3
2023-06-05,301338,51.12,51.3,51.96,50.18,9997,51259921.0,3.5,0.81,0.41,5.66
2023-06-06,301338,36.5,35.43,36.78,35.28,10089,36156937.0,2.92,-30.94,-15.87,4.08
2023-06-07,301338,35.41,36.19,36.66,35.1,14319,51542402.0,4.4,2.15,0.76,5.79
2023-06-08,301338,35.94,35.5,36.04,35.03,10476,37115350.0,2.79,-1.91,-0.69,4.24
2023-06-09,301338,35.37,35.43,35.68,34.9,9406,33198184.0,2.2,-0.2,-0.07,3.8
2023-06-12,301338,35.3,36.8,37.71,35.28,21351,78428681.0,6.86,3.87,1.37,8.63
2023-06-13,301338,36.51,38.26,38.99,36.31,28850,109328394.0,7.28,3.97,1.46,11.67
2023-06-14,301338,38.12,37.77,38.25,36.8,20883,78226552.0,3.79,-1.28,-0.49,8.45
2023-06-15,301338,37.94,38.0,40.44,37.94,26761,104396244.0,6.62,0.61,0.23,10.82
2023-06-16,301338,38.07,38.51,38.98,37.25,17723,67387491.0,4.55,1.34,0.51,7.17
2023-06-19,301338,38.5,39.66,40.2,38.4,21950,86675173.0,4.67,2.99,1.15,8.88
2023-06-20,301338,39.7,38.87,40.73,38.66,23074,91225300.0,5.22,-1.99,-0.79,9.33
2023-06-21,301338,38.47,38.05,38.95,37.79,14500,55570783.0,2.98,-2.11,-0.82,5.86
2023-06-26,301338,37.82,37.51,39.33,37.14,14390,54865444.0,5.76,-1.42,-0.54,5.82
2023-06-27,301338,37.27,37.82,37.89,36.95,8518,31934944.0,2.51,0.83,0.31,3.44
2023-06-28,301338,37.58,38.7,39.59,36.25,24654,94260161.0,8.83,2.33,0.88,9.97
2023-06-29,301338,38.48,39.13,39.57,38.48,14405,56333657.0,2.82,1.11,0.43,5.83
2023-06-30,301338,39.0,38.9,39.6,38.55,15229,59588139.0,2.68,-0.59,-0.23,6.14
2023-07-03,301338,38.96,37.76,39.4,37.66,13880,52903903.0,4.47,-2.93,-1.14,5.6
2023-07-04,301338,37.57,38.01,38.57,37.51,9723,37097967.0,2.81,0.66,0.25,3.92
2023-07-05,301338,38.65,37.18,38.65,37.15,9784,36849434.0,3.95,-2.18,-0.83,3.94
2023-07-06,301338,37.02,37.35,37.88,36.76,8146,30497867.0,3.01,0.46,0.17,3.28
2023-07-07,301338,37.35,36.9,37.72,36.52,6956,25730062.0,3.21,-1.2,-0.45,2.8
2023-07-10,301338,36.95,36.54,37.01,36.32,7990,29199728.0,1.87,-0.98,-0.36,3.22
2023-07-11,301338,36.61,36.95,37.3,36.46,4877,18015143.0,2.3,1.12,0.41,1.97
2023-07-12,301338,37.2,36.23,37.27,36.01,6007,21955417.0,3.41,-1.95,-0.72,2.42
2023-07-13,301338,36.23,40.52,40.97,35.9,42961,169192086.0,13.99,11.84,4.29,17.32
2023-07-14,301338,41.1,40.88,41.43,40.12,34336,140061017.0,3.23,0.89,0.36,13.84
2023-07-17,301338,40.27,39.67,40.85,39.28,18340,73000215.0,3.84,-2.96,-1.21,7.39
2023-07-18,301338,40.3,47.6,47.6,40.3,52204,243570386.0,18.4,19.99,7.93,21.04
2023-07-19,301338,49.94,54.2,56.05,49.51,161987,839283216.0,13.74,13.87,6.6,65.3
2023-07-20,301338,55.18,60.76,62.82,51.05,193852,1078125731.0,21.72,12.1,6.56,78.14
2023-07-21,301338,54.0,50.05,58.3,50.0,154142,828759578.0,13.66,-17.63,-10.71,62.14
2023-07-24,301338,48.35,47.89,49.3,45.7,119456,567330745.0,7.19,-4.32,-2.16,48.15
2023-07-25,301338,48.16,45.28,48.77,45.16,106746,496622558.0,7.54,-5.45,-2.61,43.03
2023-07-26,301338,44.51,43.89,46.42,43.71,81535,367145511.0,5.98,-3.07,-1.39,32.87
2023-07-27,301338,43.0,41.73,43.85,41.54,74236,315601021.0,5.26,-4.92,-2.16,29.93
2023-07-28,301338,41.9,40.75,41.9,40.71,47659,195713845.0,2.85,-2.35,-0.98,19.21
2023-07-31,301338,40.3,40.69,41.08,40.05,35623,144628378.0,2.53,-0.15,-0.06,14.36
2023-08-01,301338,40.61,41.16,41.4,39.9,49358,201745964.0,3.69,1.16,0.47,19.9
2023-08-02,301338,40.78,41.9,41.95,40.25,51281,211594947.0,4.13,1.8,0.74,20.67
2023-08-03,301338,42.21,43.84,43.96,41.3,76633,327091703.0,6.35,4.63,1.94,30.89
2023-08-04,301338,43.06,42.21,43.86,42.12,56483,242740532.0,3.97,-3.72,-1.63,22.77
2023-08-07,301338,42.0,45.05,45.8,41.01,81569,357358114.0,11.35,6.73,2.84,32.88
2023-08-08,301338,44.27,44.7,44.98,43.55,56069,248467188.0,3.17,-0.78,-0.35,22.6
2023-08-09,301338,44.05,42.89,44.06,42.59,35706,153921778.0,3.29,-4.05,-1.81,14.39
2023-08-10,301338,42.38,40.2,43.29,40.2,49147,203275872.0,7.2,-6.27,-2.69,19.97
2023-08-11,301338,40.11,39.4,40.72,39.4,36097,144370694.0,3.28,-1.99,-0.8,14.67
2023-08-14,301338,38.95,38.87,38.97,37.83,31287,120024966.0,2.89,-1.35,-0.53,12.71
2023-08-15,301338,38.51,38.44,39.05,37.99,21922,84273836.0,2.73,-1.11,-0.43,8.91
2023-08-16,301338,38.73,36.56,38.73,36.5,41991,155970145.0,5.8,-4.89,-1.88,12.24
2023-08-17,301338,36.32,37.45,37.55,36.02,31233,115143595.0,4.18,2.43,0.89,9.11
2023-08-18,301338,37.11,37.32,38.38,37.11,31789,120192190.0,3.39,-0.35,-0.13,9.27
2023-08-21,301338,37.33,37.64,38.17,37.33,22518,85015046.0,2.25,0.86,0.32,6.57
2023-08-22,301338,37.53,37.69,37.93,36.23,26057,96769370.0,4.52,0.13,0.05,7.6
2023-08-23,301338,37.92,36.14,37.96,35.99,21479,78854395.0,5.23,-4.11,-1.55,6.26
2023-08-24,301338,36.2,35.45,36.5,35.11,20707,73906684.0,3.85,-1.91,-0.69,6.04
2023-08-25,301338,35.1,34.1,35.32,34.01,18180,62688332.0,3.7,-3.81,-1.35,5.3
2023-08-28,301338,36.38,33.82,36.38,33.82,19157,66466365.0,7.51,-0.82,-0.28,5.59
2023-08-29,301338,33.62,36.04,36.25,33.62,32594,115955202.0,7.78,6.56,2.22,9.5
2023-08-30,301338,37.14,37.72,38.83,36.8,47226,179125089.0,5.63,4.66,1.68,13.77
2023-08-31,301338,36.7,39.91,41.09,36.7,77494,306356992.0,11.64,5.81,2.19,22.59
2023-09-01,301338,40.12,39.5,40.98,39.0,55460,220201469.0,4.96,-1.03,-0.41,16.17
2023-09-04,301338,39.8,40.5,40.5,39.35,41854,167364452.0,2.91,2.53,1.0,12.2
2023-09-05,301338,40.78,41.22,43.08,40.5,85296,357446330.0,6.37,1.78,0.72,24.87
2023-09-06,301338,41.02,43.21,43.59,41.02,87458,373198066.0,6.23,4.83,1.99,25.5
2023-09-07,301338,42.6,41.93,43.18,41.3,64374,270820098.0,4.35,-2.96,-1.28,18.77
2023-09-08,301338,41.85,43.41,44.39,41.66,80370,346180713.0,6.51,3.53,1.48,23.43
2023-09-11,301338,42.51,41.44,42.56,41.16,61619,256467210.0,3.23,-4.54,-1.97,17.96
2023-09-12,301338,45.0,42.53,46.82,42.02,82447,357170092.0,11.58,2.63,1.09,24.04
2023-09-13,301338,42.62,44.0,44.0,40.63,93125,396121972.0,7.92,3.46,1.47,27.15
2023-09-14,301338,42.88,43.35,45.1,41.68,73555,318230850.0,7.77,-1.48,-0.65,21.44
2023-09-15,301338,43.98,43.8,46.78,41.21,112428,498231593.0,12.85,1.04,0.45,32.78
2023-09-18,301338,42.0,41.2,42.5,40.36,78248,322148064.0,4.89,-5.94,-2.6,22.81
