报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-03,2018-05-04,2018-05-29,10转4股派5元(含税),2018-06-04,2018-06-05,4293.35万,实施方案,37.04%,1.04%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-02,2019-04-26,2019-05-09,10派5元(含税),2019-05-15,2019-05-16,6010.69万,实施方案,49.5%,0.62%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-08,2020-05-09,2020-06-01,10转4股派5元(含税),2020-06-05,2020-06-08,6009.26万,实施方案,46.73%,0.85%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-17,2021-05-14,2021-05-26,10派4元(含税),2021-06-01,2021-06-02,6730.02万,实施方案,61.76%,1.3%
2021中报,2021-08-20,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-12,2022-05-13,2022-05-21,10派5.5元(含税),2022-05-26,2022-05-27,9400.79万,实施方案,67.34%,2.35%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-11,2023-05-06,2023-05-18,10派8元(含税),2023-05-24,2023-05-25,1.37亿,实施方案,81.06%,1.63%
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-12,2024-05-11,2024-05-23,10转2股派11元(含税),2024-05-29,2024-05-30,1.88亿,实施方案,79.71%,--
